title,creation_date,url,images,creators
François I Brandishing a Sword,c. 1815–30,https://clevelandart.org/art/2019.254,"{'annotation': None, 'web': {'url': 'https://openaccess-cdn.clevelandart.org/2019.254/2019.254_web.jpg', 'width': '672', 'height': '900', 'filesize': '364734', 'filename': '2019.254_web.jpg'}, 'print': {'url': 'https://openaccess-cdn.clevelandart.org/2019.254/2019.254_print.jpg', 'width': '2538', 'height': '3400', 'filesize': '4997604', 'filename': '2019.254_print.jpg'}, 'full': {'url': 'https://openaccess-cdn.clevelandart.org/2019.254/2019.254_full.tif', 'width': '8472', 'height': '11351', 'filesize': '288525208', 'filename': '2019.254_full.tif'}}","[{'id': 38914, 'description': 'Alexandre-Evariste Fragonard (French, 1781–1850)', 'extent': None, 'qualifier': None, 'role': 'artist', 'biography': None, 'name_in_original_language': None, 'birth_year': '1781', 'death_year': '1850'}]"
A Party Picnicking Near a Village,c. 1760–70,https://clevelandart.org/art/2019.63,"{'annotation': None, 'web': {'url': 'https://openaccess-cdn.clevelandart.org/2019.63/2019.63_web.jpg', 'width': '900', 'height': '666', 'filesize': '333654', 'filename': '2019.63_web.jpg'}, 'print': {'url': 'https://openaccess-cdn.clevelandart.org/2019.63/2019.63_print.jpg', 'width': '3400', 'height': '2515', 'filesize': '3634214', 'filename': '2019.63_print.jpg'}, 'full': {'url': 'https://openaccess-cdn.clevelandart.org/2019.63/2019.63_full.tif', 'width': '9619', 'height': '7116', 'filesize': '205374824', 'filename': '2019.63_full.tif'}}","[{'id': 300241, 'description': 'Louis Nicolas van Blarenberghe (French, 1716–1794)', 'extent': None, 'qualifier': None, 'role': 'artist', 'biography': 'French painter, 1716-1794', 'name_in_original_language': None, 'birth_year': '1716', 'death_year': '1794'}]"
Study for a Decoration for the Salle des Fêtes of the Town Hall of Paris's 11th arrondissement,1897,https://clevelandart.org/art/2015.453,"{'annotation': None, 'web': {'url': 'https://openaccess-cdn.clevelandart.org/2015.453/2015.453_web.jpg', 'width': '900', 'height': '630', 'filesize': '224691', 'filename': '2015.453_web.jpg'}, 'print': {'url': 'https://openaccess-cdn.clevelandart.org/2015.453/2015.453_print.jpg', 'width': '3400', 'height': '2381', 'filesize': '2226068', 'filename': '2015.453_print.jpg'}, 'full': {'url': 'https://openaccess-cdn.clevelandart.org/2015.453/2015.453_full.tif', 'width': '7400', 'height': '5182', 'filesize': '115072408', 'filename': '2015.453_full.tif'}}","[{'id': 29341, 'description': 'Victor Emile Prouvé (French, 1858–1943)', 'extent': None, 'qualifier': None, 'role': 'artist', 'biography': ""He joined the Gallé workshop while still a boy, initially becoming a ceramics designer in the company of Emile Galli. He studied painting in Nancy and Paris. His work is in the Art Nouveau style. He is known as a painter and ceramicist; he also created designs for lace and embroidery, jewelry, glassware, bookbinding and graphics. He had an international reputation because his designs were published in the 'Journal d'art et industrie.'"", 'name_in_original_language': None, 'birth_year': '1858', 'death_year': '1943'}]"
Château Interior,1834,https://clevelandart.org/art/2018.1063,"{'annotation': None, 'web': {'url': 'https://openaccess-cdn.clevelandart.org/2018.1063/2018.1063_web.jpg', 'width': '900', 'height': '544', 'filesize': '334052', 'filename': '2018.1063_web.jpg'}, 'print': {'url': 'https://openaccess-cdn.clevelandart.org/2018.1063/2018.1063_print.jpg', 'width': '3400', 'height': '2056', 'filesize': '2937148', 'filename': '2018.1063_print.jpg'}, 'full': {'url': 'https://openaccess-cdn.clevelandart.org/2018.1063/2018.1063_full.tif', 'width': '6999', 'height': '4233', 'filesize': '88912072', 'filename': '2018.1063_full.tif'}}","[{'id': 53884, 'description': 'V. Germain (French)', 'extent': None, 'qualifier': None, 'role': 'artist', 'biography': None, 'name_in_original_language': None, 'birth_year': None, 'death_year': None}]"
Les Lavandières (Washerwomen),1870–1880,https://clevelandart.org/art/2015.454,"{'annotation': None, 'web': {'url': 'https://openaccess-cdn.clevelandart.org/2015.454/2015.454_web.jpg', 'width': '900', 'height': '646', 'filesize': '267055', 'filename': '2015.454_web.jpg'}, 'print': {'url': 'https://openaccess-cdn.clevelandart.org/2015.454/2015.454_print.jpg', 'width': '3400', 'height': '2441', 'filesize': '3044820', 'filename': '2015.454_print.jpg'}, 'full': {'url': 'https://openaccess-cdn.clevelandart.org/2015.454/2015.454_full.tif', 'width': '6429', 'height': '4616', 'filesize': '89060688', 'filename': '2015.454_full.tif'}}","[{'id': 28928, 'description': 'Eugène Cicéri (French, 1813–1890)', 'extent': None, 'qualifier': None, 'role': 'artist', 'biography': None, 'name_in_original_language': None, 'birth_year': '1813', 'death_year': '1890'}]"
Landscape with Shepherds,c. 1869,https://clevelandart.org/art/2015.455,"{'annotation': None, 'web': {'url': 'https://openaccess-cdn.clevelandart.org/2015.455/2015.455_web.jpg', 'width': '900', 'height': '640', 'filesize': '202853', 'filename': '2015.455_web.jpg'}, 'print': {'url': 'https://openaccess-cdn.clevelandart.org/2015.455/2015.455_print.jpg', 'width': '3400', 'height': '2419', 'filesize': '2441636', 'filename': '2015.455_print.jpg'}, 'full': {'url': 'https://openaccess-cdn.clevelandart.org/2015.455/2015.455_full.tif', 'width': '5848', 'height': '4161', 'filesize': '73031420', 'filename': '2015.455_full.tif'}}","[{'id': 43658, 'description': 'Jules Joseph Augustin Laurens (French, 1825–1901)', 'extent': None, 'qualifier': None, 'role': 'artist', 'biography': None, 'name_in_original_language': None, 'birth_year': '1825', 'death_year': '1901'}]"
Four Oxen Pulling a Plough,1853,https://clevelandart.org/art/2015.452,"{'annotation': None, 'web': {'url': 'https://openaccess-cdn.clevelandart.org/2015.452/2015.452_web.jpg', 'width': '900', 'height': '541', 'filesize': '190384', 'filename': '2015.452_web.jpg'}, 'print': {'url': 'https://openaccess-cdn.clevelandart.org/2015.452/2015.452_print.jpg', 'width': '3400', 'height': '2043', 'filesize': '2516496', 'filename': '2015.452_print.jpg'}, 'full': {'url': 'https://openaccess-cdn.clevelandart.org/2015.452/2015.452_full.tif', 'width': '7651', 'height': '4597', 'filesize': '105545272', 'filename': '2015.452_full.tif'}}","[{'id': 1609, 'description': 'Constant Troyon (French, 1810–1865)', 'extent': None, 'qualifier': None, 'role': 'artist', 'biography': ""After training to become a porcelain painter at Sèvres, Troyon became interested in 17th century Dutch landscape painting, particularly the work of Jacob van Ruisdael, and subsequently became a member of the Barbizon School. After becoming Chevalier de le Légion d'honneur in 1849, his work shifted from landscapes to the painting of animals, often with laborers. His later landscapes of Normady were an influence on the Impressionists."", 'name_in_original_language': None, 'birth_year': '1810', 'death_year': '1865'}]"
Genets et Ronces (Broom and Brambles),1860s,https://clevelandart.org/art/2015.450,"{'annotation': None, 'web': {'url': 'https://openaccess-cdn.clevelandart.org/2015.450/2015.450_web.jpg', 'width': '900', 'height': '631', 'filesize': '253015', 'filename': '2015.450_web.jpg'}, 'print': {'url': 'https://openaccess-cdn.clevelandart.org/2015.450/2015.450_print.jpg', 'width': '3400', 'height': '2382', 'filesize': '3296610', 'filename': '2015.450_print.jpg'}, 'full': {'url': 'https://openaccess-cdn.clevelandart.org/2015.450/2015.450_full.tif', 'width': '6264', 'height': '4389', 'filesize': '82508272', 'filename': '2015.450_full.tif'}}","[{'id': 16976, 'description': 'Jules Dupré (French, 1811–1889)', 'extent': None, 'qualifier': None, 'role': 'artist', 'biography': ""Like other members of the Barbizon School, Dupré began his career as a porcelain painter, working in the factory of his father François Dupré. Gradually becoming more influenced by naturalistic landscape painting, he took lessons from Jean-Michel Diébolt, and began making sojourns to paint natural settings in the provinces. Dupré's work differed from others' in the Barbizon School because he did not strictly associate himself with the area around the Forest of Fontainebleau, instead preferring the village of L'Isle d'Adam north of Paris, and his work tended to be more romantic. Like many of his Barbizon contemporaries, Duprée was influential with the Impressionists."", 'name_in_original_language': None, 'birth_year': '1811', 'death_year': '1889'}]"
Portrait of a Seated Woman,18th-19th century,https://clevelandart.org/art/2018.46,"{'annotation': None, 'web': {'url': 'https://openaccess-cdn.clevelandart.org/2018.46/2018.46_web.jpg', 'width': '614', 'height': '900', 'filesize': '168928', 'filename': '2018.46_web.jpg'}, 'print': {'url': 'https://openaccess-cdn.clevelandart.org/2018.46/2018.46_print.jpg', 'width': '2319', 'height': '3400', 'filesize': '2070886', 'filename': '2018.46_print.jpg'}, 'full': {'url': 'https://openaccess-cdn.clevelandart.org/2018.46/2018.46_full.tif', 'width': '4745', 'height': '6957', 'filesize': '99061052', 'filename': '2018.46_full.tif'}}","[{'id': 311453, 'description': 'François-André Vincent (French, 1746–1816)', 'extent': None, 'qualifier': 'circle of', 'role': 'artist', 'biography': None, 'name_in_original_language': None, 'birth_year': '1746', 'death_year': '1816'}]"
Venus at the Forge of Vulcan,18th century,https://clevelandart.org/art/2017.212,"{'annotation': None, 'web': {'url': 'https://openaccess-cdn.clevelandart.org/2017.212/2017.212_web.jpg', 'width': '900', 'height': '556', 'filesize': '330202', 'filename': '2017.212_web.jpg'}, 'print': {'url': 'https://openaccess-cdn.clevelandart.org/2017.212/2017.212_print.jpg', 'width': '3400', 'height': '2100', 'filesize': '3585213', 'filename': '2017.212_print.jpg'}, 'full': {'url': 'https://openaccess-cdn.clevelandart.org/2017.212/2017.212_full.tif', 'width': '12776', 'height': '7891', 'filesize': '302473984', 'filename': '2017.212_full.tif'}}","[{'id': 306953, 'description': 'Louis Félix de La Rue (French, 1731–1777)', 'extent': None, 'qualifier': None, 'role': 'artist', 'biography': None, 'name_in_original_language': None, 'birth_year': '1731', 'death_year': '1777'}]"
La Sagesse,late 18th- early 19th century,https://clevelandart.org/art/2018.47,"{'annotation': None, 'web': {'url': 'https://openaccess-cdn.clevelandart.org/2018.47/2018.47_web.jpg', 'width': '662', 'height': '900', 'filesize': '190383', 'filename': '2018.47_web.jpg'}, 'print': {'url': 'https://openaccess-cdn.clevelandart.org/2018.47/2018.47_print.jpg', 'width': '2499', 'height': '3400', 'filesize': '2368199', 'filename': '2018.47_print.jpg'}, 'full': {'url': 'https://openaccess-cdn.clevelandart.org/2018.47/2018.47_full.tif', 'width': '4878', 'height': '6638', 'filesize': '97170096', 'filename': '2018.47_full.tif'}}","[{'id': 38914, 'description': 'Alexandre-Evariste Fragonard (French, 1781–1850)', 'extent': None, 'qualifier': None, 'role': 'artist', 'biography': None, 'name_in_original_language': None, 'birth_year': '1781', 'death_year': '1850'}]"
Portrait of Alfred de Musset (1810-1857),c. 1850s,https://clevelandart.org/art/2019.62,"{'annotation': None, 'web': {'url': 'https://openaccess-cdn.clevelandart.org/2019.62/2019.62_web.jpg', 'width': '634', 'height': '900', 'filesize': '254797', 'filename': '2019.62_web.jpg'}, 'print': {'url': 'https://openaccess-cdn.clevelandart.org/2019.62/2019.62_print.jpg', 'width': '2395', 'height': '3400', 'filesize': '3449706', 'filename': '2019.62_print.jpg'}, 'full': {'url': 'https://openaccess-cdn.clevelandart.org/2019.62/2019.62_full.tif', 'width': '9410', 'height': '13358', 'filesize': '377123432', 'filename': '2019.62_full.tif'}}","[{'id': 13275, 'description': 'Alexandre Bida (French, 1823–1895)', 'extent': None, 'qualifier': None, 'role': 'artist', 'biography': None, 'name_in_original_language': None, 'birth_year': '1823', 'death_year': '1895'}]"
